Actor/Actress	Movie	Year
BASKIN, ELYA	THIRTEEN DAYS	2000
BASKIN, ELYA	FOREST WARRIOR	1996
BASKIN, ELYA	OCTOBER SKY	1999
BASKIN, ELYA	THE PICKLE	1993
BASS, LANCE	LONGSHOT	2001
BASS, LANCE	ON THE LINE	2001
BASS, LANCE	ZOOLANDER	2001
BASS, LANCE	DRIVEN	2001
BASS, VICTORIA	THE BODYGUARD	1992
BASS, VICTORIA	BENDING ALL THE RULES	2002
BASS, VICTORIA	THE MADDENING	1996
BASS, VICTORIA	THE SPECIALIST	1994
BASS, VICTORIA	TRACES OF RED	1992
BASS, VICTORIA	PLATO'S RUN	1997
BASS, VICTORIA	DO YOU WANNA KNOW A SECRET?	2001
BASS, VICTORIA	WILD THINGS	1998
BASSETT, ANGELA	INDEPENDENT LENS	1999
BASSETT, ANGELA	CONTACT	1997
BASSETT, ANGELA	CITY OF HOPE	1991
BASSETT, ANGELA	VAMPIRE IN BROOKLYN	1995
BASSETT, ANGELA	SUPERNOVA	2000
BASSETT, ANGELA	HOW STELLA GOT HER GROOVE BACK	1998
BASSETT, ANGELA	STRANGE DAYS	1995
BASSETT, ANGELA	BOYZ N THE HOOD	1991
BASSETT, ANGELA	WHAT'S LOVE GOT TO DO WITH IT	1993
BASSETT, ANGELA	PASSION FISH	1992
BASSETT, ANGELA	MALCOLM X	1992
BASSETT, ANGELA	PANTHER	1995
BASSETT, ANGELA	SUNSHINE STATE	2002
BASSETT, ANGELA	WAITING TO EXHALE	1995
BASSETT, ANGELA	THE SCORE	2001
BASSETT, ANGELA	MUSIC OF THE HEART	1999
BASSETT, ANGELA	INNOCENT BLOOD	1992
BASSETT, ANGELA	RUBY'S BUCKET OF BLOOD	2001
BASSETT, LINDA (I)	AMERICAN PLAYHOUSE	1981
BASSETT, LINDA (I)	HAUNTED	1995
BASSETT, LINDA (I)	INDIAN SUMMER	1996
BASSETT, LINDA (I)	MARY REILLY	1996
BASSETT, LINDA (I)	BEAUTIFUL PEOPLE	1999
BASSETT, LINDA (I)	LET HIM HAVE IT	1991
BASSETT, LINDA (I)	THE HOURS	2002
BASSETT, LINDA (I)	OSCAR AND LUCINDA	1997
BASSETT, WILLIAM	SOULKEEPER	2001
BASSETT, WILLIAM	1776	1972
BASSETT, WILLIAM	RING OF FIRE II: BLOOD AND STEEL	1993
BASSETT, WILLIAM	CRAZY AS HELL	2002
BASSETT, WILLIAM	AKIRA	1988
BASTONI, STEVE	THE CROCODILE HUNTER: COLLISION COURSE	2002
BASTONI, STEVE	THE FURY WITHIN	1998
BASTONI, STEVE	DR. JEKYLL AND MR. HYDE	2000
BASTONI, STEVE	COUNTERSTRIKE	2002
BASULTO, DAVID	CLASS ACT	1992
BASULTO, DAVID	LOVE AND ACTION IN CHICAGO	1999
BASULTO, DAVID	AMERICAN HISTORY X	1998
BASULTO, DAVID	THE ELEVATOR	1996
BASULTO, DAVID	OUT FOR JUSTICE	1991
BASULTO, DAVID	MOST WANTED	1997
BASULTO, DAVID	FLIPPING	1997
BASULTO, DAVID	WISH YOU WERE DEAD	2002
BATEMAN, JASON	THE SWEETEST THING	2002
BATEMAN, JASON	LOVE STINKS	1999
BATEMAN, JASON	A TASTE FOR KILLING	1992
BATEMAN, JASON	BREAKING THE RULES	1992
BATEMAN, JASON	ONE WAY OUT	2002
BATES, ALAN (I)	THE RETURN OF THE SOLDIER	1982
BATES, ALAN (I)	THE SUM OF ALL FEARS	2002
BATES, ALAN (I)	THE GROTESQUE	1995
BATES, ALAN (I)	THE MOTHMAN PROPHECIES	2002
BATES, ALAN (I)	SILENT TONGUE	1993
BATES, ALAN (I)	EVELYN	2002
BATES, ALAN (I)	DR. M	1990
BATES, ALAN (I)	GOSFORD PARK	2001
BATES, JEROME PRESTON	THE OUT-OF-TOWNERS	1999
BATES, JEROME PRESTON	SHAFT	2000
BATES, KATHY (I)	ANGUS	1995
BATES, KATHY (I)	THE LATE SHIFT	1996
BATES, KATHY (I)	UNCONDITIONAL LOVE	2002
BATES, KATHY (I)	TITANIC	1997
BATES, KATHY (I)	DOLORES CLAIBORNE	1995
BATES, KATHY (I)	A HOME OF OUR OWN	1993
BATES, KATHY (I)	AT PLAY IN THE FIELDS OF THE LORD	1991
BATES, KATHY (I)	DIABOLIQUE	1996
BATES, KATHY (I)	SWEPT FROM THE SEA	1997
BATES, KATHY (I)	ABOUT SCHMIDT	2002
BATES, KATHY (I)	THE WAR AT HOME	1996
BATES, KATHY (I)	A CIVIL ACTION	1998
BATES, KATHY (I)	THE WATERBOY	1998
BATES, KATHY (I)	NORTH	1994
BATES, KATHY (I)	PRELUDE TO A KISS	1992
BATES, KATHY (I)	USED PEOPLE	1992
BATES, KATHY (I)	DRAGONFLY	2002
BATES, KATHY (I)	LOVE LIZA	2002
BATES, KATHY (I)	AMERICAN OUTLAWS	2001
BATES, KATHY (I)	BRUNO	2000
BATES, KATHY (I)	PRIMARY COLORS	1998
BATES, KATHY (I)	RAT RACE	2001
BATES, KATHY (I)	CURSE OF THE STARVING CLASS	1994
BATES, PAUL (I)	AMERICAN PLAYHOUSE	1981
BATES, PAUL (I)	SOUL OF THE GAME	1996
BATES, PAUL (I)	JENNIFER EIGHT	1992
BATES, PAUL (I)	INSTINCT	1999
BATES, PAUL (I)	MR. WONDERFUL	1993
BATES, PAUL (I)	TRUE ROMANCE	1993
BATES, PAUL (I)	8 MILE	2002
BATES, PAUL (I)	PAPER DRAGONS	1996
BATES, PAUL (I)	THE BONFIRE OF THE VANITIES	1990
BATES, PAUL (I)	THE PICKLE	1993
BATES, PAUL (I)	THE SUPER	1991
BATES, PAUL (I)	SHOWGIRLS	1995
BATES, PAUL (I)	THE GUN IN BETTY LOU'S HANDBAG	1992
BATES, PAUL (I)	THE PREACHER'S WIFE	1996
BATESON, TIMOTHY	TRUE BLUE	1996
BATESON, TIMOTHY	LES MISÈRABLES	1998
BATESON, TIMOTHY	ALL OR NOTHING	2002
BATESON, TIMOTHY	JOAN OF ARC	1999
BATESON, TIMOTHY	THE CRIMINAL	1999
BATESON, TIMOTHY	LOOPHOLE	1981
BATINKOFF, RANDALL	BUFFY THE VAMPIRE SLAYER	1992
BATINKOFF, RANDALL	WALKING AND TALKING	1996
BATINKOFF, RANDALL	HEARTWOOD	1998
BATINKOFF, RANDALL	THE PLAYER	1992
BATINKOFF, RANDALL	THE PEACEMAKER	1997
BATINKOFF, RANDALL	MAD CITY	1997
BATINKOFF, RANDALL	DEAD MAN'S CURVE	1998
BATINKOFF, RANDALL	AS GOOD AS IT GETS	1997
BATINKOFF, RANDALL	THE LAST MARSHAL	1999
BATINKOFF, RANDALL	LET THE DEVIL WEAR BLACK	1999
BATINKOFF, RANDALL	SCHOOL TIES	1992
BATINKOFF, RANDALL	HIGHER LEARNING	1995
BATT, BRYAN	KISS ME, GUIDO	1997
BATT, BRYAN	JEFFREY	1995
BATT, BRYAN	HIT AND RUNWAY	1999
BATTAGLIA, MATT (I)	UNIVERSAL SOLDIER III: UNFINISHED BUSINESS	1999
BATTAGLIA, MATT (I)	UNIVERSAL SOLDIER II: BROTHERS IN ARMS	1998
BATTAGLIA, MATT (I)	JOSHUA TREE	1993
BATTAGLIA, MATT (I)	PENDULUM	2001
BATTAGLIA, MATT (I)	SHOWGIRLS	1995
BATTAGLIA, MATT (I)	RAVEN	1996
BATTAGLIA, MATT (I)	HALF PAST DEAD	2002
BATTEN, CYIA	BLACK AND WHITE	1999
BATTEN, CYIA	MARSHAL LAW	1996
BATTEN, CYIA	SINS OF THE MIND	1997
BATTEN, CYIA	RED SHOE DIARIES	1992
BATTEN, CYIA	SENSELESS	1998
BATTEN, CYIA	COOKERS	2001
BATTEN, CYIA	AT ANY COST	2000
BATTEN, CYIA	RED SHOE DIARIES 17: SWIMMING NAKED	2001
BATTEN, CYIA	THE SWEETEST THING	2002
BATTEN, CYIA	BUBBLE BOY	2001
BAUCHAU, PATRICK	SERPENT'S LAIR	1995
BAUCHAU, PATRICK	EVERY BREATH	1994
BAUCHAU, PATRICK	THE CELL	2000
BAUCHAU, PATRICK	THE DEAD ZONE	2002
BAUCHAU, PATRICK	SECRETARY	2002
BAUCHAU, PATRICK	TWIN FALLS IDAHO	1999
BAUCHAU, PATRICK	PANIC ROOM	2002
BAUCHAU, PATRICK	ACTING ON IMPULSE	1993
BAUCHAU, PATRICK	CLEAR AND PRESENT DANGER	1994
BAUCHAU, PATRICK	JACKPOT	2001
BAUCHAU, PATRICK	THE RAPTURE	1991
BAUCHAU, PATRICK	HOLY MAN	1998
BAUCHAU, PATRICK	THE SCULPTRESS	2000
BAUCHAU, PATRICK	LISBON STORY	1994
BAUCHAU, PATRICK	THE NEW AGE	1994
BAUER, CHRIS (I)	8MM	1999
BAUER, CHRIS (I)	THE PHOTOGRAPHER	2000
BAUER, CHRIS (I)	THE MYTH OF FINGERPRINTS	1997
BAUER, CHRIS (I)	CRADLE WILL ROCK	1999
BAUER, CHRIS (I)	ANIMAL FACTORY	2000
BAUER, CHRIS (I)	ONE NIGHT STAND	1997
BAUER, CHRIS (I)	DECONSTRUCTING HARRY	1997
BAUER, CHRIS (I)	ANGELS CREST	2002
BAUER, CHRIS (I)	DEVIL'S ADVOCATE	1997
BAUER, CHRIS (I)	FACE/OFF	1997
BAUER, CHRIS (I)	SNOW WHITE: A TALE OF TERROR	1997
BAUER, CHRIS (I)	FLAWLESS	1999
BAUER, CHRIS (I)	SWEET AND LOWDOWN	1999
BAUER, CHRIS (I)	HIGH FIDELITY	2000
BAUER, CHRIS (I)	FOOLS RUSH IN	1997
BAUER, CHRIS (I)	A COOL, DRY PLACE	1998
BAUER, MICHELLE	MAXIMUM REVENGE	1997
BAUER, MICHELLE	THE LAST EMBRACE	1997
BAUER, MICHELLE	PUPPET MASTER III: TOULON'S REVENGE	1991
BAUER, MICHELLE	EVIL TOONS	1992
BAUER, MICHELLE	LITTLE MISS MAGIC	1998
BAUER, MICHELLE	TIMEGATE: TALES OF THE SADDLE TRAMPS	1999
BAUER, MICHELLE	ATTACK OF THE 60 FOOT CENTERFOLDS	1995
BAUER, MICHELLE	BLONDE HEAVEN	1995
BAUER, MICHELLE	TERMINAL FORCE	1989
BAUER, MICHELLE	BIKINI DRIVE-IN	1995
BAUER, MICHELLE	MASSEUSE 2	1997
BAUER, MICHELLE	BIMBO MOVIE BASH	1997
BAUER, MICHELLE	CLICK	1997
BAUER, MICHELLE	NAKED OBSESSION	1990
BAUER, MICHELLE	SHAME, SHAME, SHAME	1999
BAUER, STEVEN	CODENAME: SILENCER	1995
BAUER, STEVEN	RED SHOE DIARIES 2: DOUBLE DARE	1993
BAUER, STEVEN	A CLIMATE FOR KILLING	1991
BAUER, STEVEN	FOR LOVE OR COUNTRY: THE ARTURO SANDOVAL STORY	2000
BAUER, STEVEN	FOREVER LULU	2000
BAUER, STEVEN	TRAFFIC	2000
BAUER, STEVEN	STRANGER BY NIGHT	1994
BAUER, STEVEN	MALEVOLENT	2002
BAUER, STEVEN	WARM TEXAS RAIN	2000
BAUER, STEVEN	PRIMAL FEAR	1996
BAUER, STEVEN	NAKED LIES	1998
BAUER, STEVEN	THE BLACKOUT	1997
BAUER, STEVEN	NAVAJO BLUES	1996
BAUER, STEVEN	PLATO'S RUN	1997
BAUER, STEVEN	DRUG WARS: THE CAMARENA STORY	1990
BAUER, STEVEN	RAISING CAIN	1992
BAUER, STEVEN	THE LEARNING CURVE	2001
BAUER, STEVEN	GLORY GLORY	2002
BAUER, STEVEN	KICKBOXING ACADEMY	1997
BAUER, STEVEN	RED SHOE DIARIES	1992
BAUR, MARC	RETURN TO CABIN BY THE LAKE	2001
BAUR, MARC	ULTIMATE DESIRES	1991
BAUR, MARC	FREEWAY II: CONFESSIONS OF A TRICKBABY	1999
BAUR, MARC	UNDERWORLD	1996
BAUR, MARC	BLACK POINT	2002
BAUR, MARC	SEALED WITH A KISS	1998
BAXTER, JENNIFER	TRACKER	2001
BAXTER, JENNIFER	FREQUENCY	2000
BAXTER, JENNIFER	TRIBULATION	2000
BAXTER, JENNIFER	KNOCKAROUND GUYS	2001
BAY, FRANCES	THE OPERATOR	2000
BAY, FRANCES	AMERICAN PLAYHOUSE	1981
BAY, FRANCES	NEVER TOO LATE	1996
BAY, FRANCES	FINDER'S FEE	2001
BAY, FRANCES	THE SIMPLE LIFE OF NOAH DEARBORN	1999
BAY, FRANCES	THE PIT AND THE PENDULUM	1991
BAY, FRANCES	CHANGING HABITS	1997
BAY, FRANCES	GOODBYE LOVER	1998
BAY, FRANCES	BY WAY OF THE STARS	1992
BAY, FRANCES	KISS THE BRIDE	2002
BAY, FRANCES	HAPPY GILMORE	1996
BAY, FRANCES	THE WEDDING PLANNER	2001
BAY, FRANCES	SINGLE WHITE FEMALE	1992
BAY, FRANCES	TWIN PEAKS: FIRE WALK WITH ME	1992
BAY, FRANCES	IN THE MOUTH OF MADNESS	1994
BAY, FRANCES	INSPECTOR GADGET	1999
BAY, FRANCES	SPARKLER	1997
BAY, FRANCES	STRANGER THAN FICTION	2000
BAY, FRANCES	KRIPPENDORF'S TRIBE	1998
BAYNE, LAWRENCE	LOVES MUSIC, LOVES TO DANCE	2001
BAYNE, LAWRENCE	BLACK ROBE	1991
BAYNE, LAWRENCE	THE HUNGER	1997
BAYNE, LAWRENCE	TRIBULATION	2000
BAYNE, LAWRENCE	DIRTY PICTURES	2000
BAYNE, LAWRENCE	POLTERGEIST: THE LEGACY	1996
BAYNE, LAWRENCE	ONCE A THIEF	1996
BAYNE, LAWRENCE	SHADOW BUILDER	1998
BAYS, JOE	SPACE JAM	1996
BAYS, JOE	OFFICE SPACE	1999
BAYS, JOE	LITTLE GIANTS	1994
BAYS, JOE	WINCHELL	1998
BAYS, JOE	ME AND WILL	1999
BAYS, JOE	THAT CHAMPIONSHIP SEASON	1999
BAYS, JOE	WAGONS EAST	1994
BAYS, JOE	INDECENT PROPOSAL	1993
BAYS, JOE	MIKE HAMMER, PRIVATE EYE	1997
BAYS, JOE	SPRING BREAK LAWYER	2001
BAYS, JOE	STUART LITTLE	1999
BAYS, JOE	JACKPOT	2001
BEACH, ADAM	THE LAST STOP	2000
BEACH, ADAM	DANCE ME OUTSIDE	1994
BEACH, ADAM	JOE DIRT	2001
BEACH, ADAM	WINDTALKERS	2002
BEACH, ADAM	MYSTERY, ALASKA	1999
BEACH, ADAM	THE DEAD ZONE	2002
BEACH, ADAM	SONG OF HIAWATHA	1997
BEACH, ADAM	A BOY CALLED HATE	1995
BEACH, ADAM	NOW & FOREVER	2002
BEACH, ADAM	SQUANTO: A WARRIOR'S TALE	1994
BEACH, ADAM	SMOKE SIGNALS	1998
BEACH, MICHAEL (I)	JOHNNY SKIDMARKS	1998
BEACH, MICHAEL (I)	BAD COMPANY	1995
BEACH, MICHAEL (I)	REBOUND: THE LEGEND OF EARL 'THE GOAT' MANIGAULT	1996
BEACH, MICHAEL (I)	TRUE ROMANCE	1993
BEACH, MICHAEL (I)	ONE FALSE MOVE	1992
BEACH, MICHAEL (I)	A FAMILY THING	1996
BEACH, MICHAEL (I)	THE ABYSS	1989
BEACH, MICHAEL (I)	CRAZY AS HELL	2002
BEACH, MICHAEL (I)	WAITING TO EXHALE	1995
BEACH, MICHAEL (I)	SOUL FOOD	1997
BEACH, MICHAEL (I)	ASUNDER	1999
BEACH, MICHAEL (I)	MADE MEN	1999
BEACH, MICHAEL (I)	CASUALTIES	1997
BEACH, MICHAEL (I)	SPAWN	1997
BEACH, MICHAEL (I)	SHORT CUTS	1993
BEACH, MICHAEL (I)	WHITE MAN'S BURDEN	1995
BEACH, MICHAEL (I)	THE HIT LIST	1993
BEALS, JENNIFER	BLOOD AND CONCRETE	1991
BEALS, JENNIFER	THE ANNIVERSARY PARTY	2001
BEALS, JENNIFER	DEVIL IN A BLUE DRESS	1995
BEALS, JENNIFER	A HOUSE DIVIDED	2000
BEALS, JENNIFER	MILITIA	2000
BEALS, JENNIFER	LET IT BE ME	1995
BEALS, JENNIFER	OUT OF LINE	2001
BEALS, JENNIFER	THE LAST DAYS OF DISCO	1998
BEALS, JENNIFER	13 MOONS	2002
BEALS, JENNIFER	SOMETHING MORE	1999
BEALS, JENNIFER	WISHFUL THINKING	1996
BEALS, JENNIFER	FOUR ROOMS	1995
BEALS, JENNIFER	TURBULENCE 2: FEAR OF FLYING	1999
BEALS, JENNIFER	THE TWILIGHT OF THE GOLDS	1996
BEALS, JENNIFER	MRS. PARKER AND THE VICIOUS CIRCLE	1994
BEALS, JENNIFER	AFTER THE STORM	2001
BEALS, JENNIFER	BODY AND SOUL	2000
BEALS, JENNIFER	ROGER DODGER	2002
BEALS, JENNIFER	THE SEARCH FOR ONE-EYE JIMMY	1994
BEALS, JENNIFER	DR. M	1990
BEALS, JENNIFER	FEAST OF ALL SAINTS	2001
BEALS, JENNIFER	THE PROPHECY II	1998
BEALS, JENNIFER	THE HUNGER	1997
BEALS, JENNIFER	IN THE SOUP	1992
BEAN, REATHEL	DEAD DOG	2001
BEAN, REATHEL	ALMOST FAMOUS	2000
BEAN, REATHEL	KILLER: A JOURNAL OF MURDER	1995
BEAN, REATHEL	THE GUN IN BETTY LOU'S HANDBAG	1992
BEAN, REATHEL	COMPANY MAN	2000
BEAN, REATHEL	BOX OF MOON LIGHT	1996
BEAN, REATHEL	DANCER IN THE DARK	2000
BEAN, SEAN	TOM & THOMAS	2002
BEAN, SEAN	BRAVO TWO ZERO	1999
BEAN, SEAN	THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING	2001
BEAN, SEAN	AIRBORNE	1998
BEAN, SEAN	SHOPPING	1994
BEAN, SEAN	SCREENPLAY	1986
BEAN, SEAN	ANNA KARENINA	1997
BEAN, SEAN	ESSEX BOYS	2000
BEAN, SEAN	RONIN	1998
BEAN, SEAN	THE LORD OF THE RINGS: THE TWO TOWERS	2002
BEAN, SEAN	PATRIOT GAMES	1992
BEAN, SEAN	SCARLETT	1994
BEAN, SEAN	GOLDENEYE	1995
BEAN, SEAN	EQUILIBRIUM	2002
BEAN, SEAN	DON'T SAY A WORD	2001
BEARD, KEVIN (I)	BREAKAWAY	1996
BEARD, KEVIN (I)	AUTO FOCUS	2002
BEARD, KEVIN (I)	JFK	1991
BEARD, KEVIN (I)	COLLATERAL DAMAGE	2002
BEARNE, CHRIS	CQ	2001
BEARNE, CHRIS	AN AMERICAN WEREWOLF IN PARIS	1997
BEARNE, CHRIS	FEARDOTCOM	2002
BEASLEY, ALLYCE	THE TOMMYKNOCKERS	1993
BEASLEY, ALLYCE	DREAM WITH THE FISHES	1997
BEASLEY, ALLYCE	WISHCRAFT	2002
BEASLEY, ALLYCE	LEGALLY BLONDE	2001
BEASLEY, ALLYCE	LOADED WEAPON 1	1993
BEASLEY, ALLYCE	THE PRINCE AND THE SURFER	1999
BEASLEY, ALLYCE	RUMPELSTILTSKIN	1995
BEASLEY, ALLYCE	ENTERTAINING ANGELS: THE DOROTHY DAY STORY	1996
BEASLEY, ALLYCE	WILDER NAPALM	1993
BEASLEY, ALLYCE	STUART LITTLE	1999
BEASLEY, ALLYCE	MOTORAMA	1991
BEASLEY, JOHN (I)	UNTAMED HEART	1993
BEASLEY, JOHN (I)	THE GIFT	2000
BEASLEY, JOHN (I)	RUDY	1993
BEASLEY, JOHN (I)	THE CURE	1995
BEASLEY, JOHN (I)	THE SUM OF ALL FEARS	2002
BEASLEY, JOHN (I)	LOSING ISAIAH	1995
BEASLEY, JOHN (I)	THE JOURNEYMAN	2001
BEASLEY, JOHN (I)	CRAZY IN ALABAMA	1999
BEASLEY, JOHN (I)	THE MIGHTY DUCKS	1992
BEASLEY, JOHN (I)	LITTLE BIG LEAGUE	1994
BEASLEY, JOHN (I)	DISAPPEARING ACTS	2000
BEASLEY, JOHN (I)	THE APOSTLE	1997
BEASLEY, JOHN (I)	LOST SOULS	2000
BEASLEY, JOHN (I)	OVERNIGHT DELIVERY	1998
BEASLEY, JOHN (I)	V.I. WARSHAWSKI	1991
BEASLEY, JOHN (I)	THE GENERAL'S DAUGHTER	1999
BEASLEY, JOHN (I)	THE OPERATOR	2000
BEATON, BRUCE	TOTAL RECALL 2070	1999
BEATON, BRUCE	CHICAGO	2002
BEATON, BRUCE	MISTRIAL	1996
BEATON, BRUCE	NEVER TALK TO STRANGERS	1995
BEATON, BRUCE	ARTEMISIA	1997
BEATON, BRUCE	WHITE LIES	1998
BEATON, BRUCE	BAIT	2000
BEATON, BRUCE	ICE	1998
BEATON, BRUCE	TRACKER	2001
BEATTY JR., LOU	THE TERROR WITHIN II	1991
BEATTY JR., LOU	FIGHT CLUB	1999
BEATTY JR., LOU	ESSENCE OF ECHOES	2002
BEATTY JR., LOU	VAN WILDER	2002
BEATTY JR., LOU	FAVORITE SON	1988
BEATTY JR., LOU	THE KID	2000
BEATTY, DEBRA K.	ROCK AND ROLL FANTASY	1992
BEATTY, DEBRA K.	CYBERELLA: FORBIDDEN PASSIONS	1996
BEATTY, DEBRA K.	EMMANUELLE: FIRST CONTACT	1994
BEATTY, DEBRA K.	EROTIC CONFESSIONS: VOLUME 2	1997
BEATTY, DEBRA K.	CYBORG 3: THE RECYCLER	1994
BEATTY, DEBRA K.	MIDNIGHT TEASE II	1995
BEATTY, DEBRA K.	EROTIC CONFESSIONS	1994
BEATTY, DEBRA K.	EMMANUELLE: A WORLD OF DESIRE	1994
BEATTY, DEBRA K.	LOVE STREET	1994
BEATTY, DEBRA K.	WITCHCRAFT VI	1994
BEATTY, DEBRA K.	STRIKE A POSE	1993
BEATTY, NANCY	EXTREME MEASURES	1996
BEATTY, NANCY	DIRTY PICTURES	2000
BEATTY, NANCY	DEAD INNOCENT	1997
BEATTY, NANCY	STORM OF THE CENTURY	1999
BEATTY, NANCY	POWER AND BEAUTY	2002
BEATTY, NANCY	LOSING CHASE	1996
BEATTY, NANCY	EVIDENCE OF BLOOD	1998
BEATTY, NANCY	AVENGING ANGELO	2002
BEATTY, NANCY	THE SHIPPING NEWS	2001
BEATTY, NANCY	HARRIET THE SPY	1996
BEATTY, NANCY	MARIETTE IN ECSTASY	1996
BEATTY, NED	RADIOLAND MURDERS	1994
BEATTY, NED	THE WALTONS	1971
BEATTY, NED	HE GOT GAME	1998
BEATTY, NED	THUNDERPANTS	2002
BEATTY, NED	THE AFFAIR	1995
BEATTY, NED	OUTLAWS: THE LEGEND OF O.B. TAGGART	1994
BEATTY, NED	LIFE	1999
BEATTY, NED	AMERICAN PLAYHOUSE	1981
BEATTY, NED	SPRING FORWARD	1999
BEATTY, NED	PRELUDE TO A KISS	1992
BEATTY, NED	COOKIE'S FORTUNE	1999
BEATTY, NED	RUDY	1993
BEATTY, NED	AMERICAN MASTERS	1985
BEATTY, NED	GULLIVER'S TRAVELS	1996
BEATTY, NED	HEAR MY SONG	1991
BEATTY, NED	HOMICIDE: THE MOVIE	2000
BEATTY, NED	JUST CAUSE	1995
BEATTY, NED	SUPERMAN	1978
BEATTY, NED	SEX AND BUTTERED POPCORN	1989
BEATTY, NED	REPLIKATOR	1994
BEATTY, WARREN (I)	THE KID STAYS IN THE PICTURE	2002
BEATTY, WARREN (I)	MADONNA: TRUTH OR DARE	1991
BEATTY, WARREN (I)	LOVE AFFAIR	1994
BEATTY, WARREN (I)	BUGSY	1991
BEATTY, WARREN (I)	BULWORTH	1998
BEATTY, WARREN (I)	AMERICAN MASTERS	1985
BEATTY, WARREN (I)	TOWN & COUNTRY	2001
BEATTY, WARREN (I)	BONNIE AND CLYDE	1967
BEATTY, WARREN (I)	PLAYBOY: INSIDE THE PLAYBOY MANSION	2002
BEAUDOIN, MICHELLE (I)	SABRINA THE TEENAGE WITCH	1996
BEAUDOIN, MICHELLE (I)	ESCAPE VELOCITY	1999
BEAUDOIN, MICHELLE (I)	BAD COMPANY	1995
BEAUDOIN, MICHELLE (I)	POLTERGEIST: THE LEGACY	1996
BEAUDOIN, MICHELLE (I)	SWEETWATER	1999
BEAUDOIN, MICHELLE (I)	SUNSET STRIP	2000
BEAUDOIN, MICHELLE (I)	WAYDOWNTOWN	2000
BEAUVAIS, GARCELLE	EVERY BREATH	1994
BEAUVAIS, GARCELLE	DOUBLE TAKE	2001
BEAUVAIS, GARCELLE	BAD COMPANY	2002
BEAUVAIS, GARCELLE	WILD WILD WEST	1999
BEAVER, JIM (I)	JOY RIDE	2001
BEAVER, JIM (I)	ADAPTATION.	2002
BEAVER, JIM (I)	BAD GIRLS	1994
BEAVER, JIM (I)	MAGNOLIA	1999
BEAVER, JIM (I)	WARDEN OF RED ROCK	2001
BEAVER, JIM (I)	GUNSMOKE: TO THE LAST MAN	1992
BEAVER, JIM (I)	GERONIMO: AN AMERICAN LEGEND	1993
BEAVER, JIM (I)	SISTER ACT	1992
BEAVER, JIM (I)	BLUE CHIPS	1994
BEAVER, JIM (I)	MR. MURDER	1998
BEAVER, JIM (I)	WOUNDED	1997
BEAVER, JIM (I)	SLIVER	1993
BEAVER, JIM (I)	AT SACHEM FARM	1998
BECERRIL, FERNANDO	THE MASK OF ZORRO	1998
BECERRIL, FERNANDO	IN THE TIME OF THE BUTTERFLIES	2001
BECERRIL, FERNANDO	RAVENOUS	1999
BECERRIL, FERNANDO	EL CRIMEN DEL PADRE AMARO	2002
BECK, BILLY (I)	ANOTHER YOU	1991
BECK, BILLY (I)	MYSTERY MEN	1999
BECK, BILLY (I)	THE KILLING MIND	1991
BECK, BILLY (I)	STRANGER IN OUR HOUSE	1978
BECK, BILLY (I)	VALLEY OF THE DOLLS	1967
BECK, BILLY (I)	SILENT TONGUE	1993
BECK, BILLY (I)	LEPRECHAUN 2	1994
BECK, JOHN (II)	LAWMAN	1971
BECK, JOHN (II)	CHAIN OF COMMAND	2000
BECK, JOHN (II)	A CLIMATE FOR KILLING	1991
BECK, JOHN (II)	PAT GARRETT & BILLY THE KID	1973
BECK, JOHN (II)	MILITIA	2000
BECK, JOHN (II)	BLACK DAY BLUE NIGHT	1995
BECK, JOHN (II)	PROJECT VIPER	2002
BECK, JOHN (II)	DARK PLANET	1997
BECK, JOHN (II)	CRASH POINT ZERO	2001
BECK, JOHN (II)	SUSPECT DEVICE	1995
BECKEL, GRAHAM	LOST IN THE BERMUDA TRIANGLE	1998
BECKEL, GRAHAM	THE '70S	2000
BECKEL, GRAHAM	NO VACANCY	1999
BECKEL, GRAHAM	BLUE STREAK	1999
BECKEL, GRAHAM	BLACK DOG	1998
BECKEL, GRAHAM	O PIONEERS!	1992
BECKEL, GRAHAM	DARK BLUE	2002
BECKEL, GRAHAM	JENNIFER EIGHT	1992
BECKEL, GRAHAM	PEARL HARBOR	2001
BECKEL, GRAHAM	LIEBESTRAUM	1991
BECKEL, GRAHAM	BULWORTH	1998
BECKEL, GRAHAM	FALLEN	1998
BECKEL, GRAHAM	TRUE CRIME	1999
BECKEL, GRAHAM	LEAVING LAS VEGAS	1995
BECKEL, GRAHAM	HARD BALL	2001
BECKEL, GRAHAM	L.A. CONFIDENTIAL	1997
BECKER, GERRY	MICKEY BLUE EYES	1999
BECKER, GERRY	EXTREME MEASURES	1996
BECKER, GERRY	SPIDER-MAN	2002
BECKER, GERRY	TRAPPED	2002
BECKER, GERRY	RUDY	1993
BECKER, GERRY	DIE HARD: WITH A VENGEANCE	1995
BECKER, GERRY	THE CELL	2000
BECKER, GERRY	THE GAME	1997
BECKER, GERRY	WITHOUT WARNING: THE JAMES BRADY STORY	1991
BECKER, GERRY	BLOOD WORK	2002
BECKER, GERRY	MYSTERY MEN	1999
BECKER, GERRY	ROOMMATES	1995
BECKER, GERRY	HOFFA	1992
BECKER, GERRY	ERASER	1996
BECKER, GERRY	SLEEPERS	1996
BECKER, GERRY	WHEN BILLIE BEAT BOBBY	2001
